Vendor ID,Vendor Zip Code,Vendor Suburb,Vendor State,Vendor Region
149992,2620,ROYALLA,NSW,Eastern
4284,5070,ROYSTON PARK,SA,Central
27004,2039,ROZELLE,NSW,Eastern
216352,6280,RUABON,WA,Western
148024,3712,RUBICON,VIC,Southern
150676,3953,RUBY,VIC,Southern
147840,5642,RUDALL,SA,Central
27328,6532,RUDDS GULLY,WA,Western
147720,3666,RUFFY,VIC,Southern
151556,2648,RUFUS,NSW,Central
8452,2583,RUGBY,NSW,Eastern
147368,822,RUM JUNGLE,NT,Central
147572,5371,ROSEWORTHY,SA,Central
4284,5000,RUNDLE MALL,SA,Central
26872,3691,RUNNING CREEK,VIC,Southern
36356,2850,RUNNING STREAM,NSW,Eastern
150572,2536,RUNNYFORD,NSW,Eastern
57844,7190,RUNNYMEDE,TAS,Southern
145568,3558,RUNNYMEDE,VIC,Southern
148408,2580,RUN-O-WATERS,NSW,Eastern
148960,3388,RUPANYUP,VIC,Southern
16816,2560,RUSE,NSW,Eastern
149700,2011,RUSHCUTTERS BAY,NSW,Eastern
151528,2346,RUSHES CREEK,NSW,Eastern
14796,3612,RUSHWORTH,VIC,Southern
151512,7264,RUSHY LAGOON,TAS,Southern
4152,3960,WILSONS PROMONTORY,VIC,Southern
151516,852,WILTON,NT,Central
16816,2571,WILTON,NSW,Eastern
12560,7321,WILTSHIRE,TAS,Southern
24856,6646,WILUNA,WA,Western
216352,6280,WILYABRUP,WA,Western
149836,2795,WIMBLEDON,NSW,Eastern
150676,3922,WIMBLEDON HEIGHTS,VIC,Southern
151528,2346,WIMBORNE,NSW,Eastern
149836,2795,WINBURNDALE,NSW,Eastern
146268,3241,WINCHELSEA,VIC,Southern
150272,3241,WINCHELSEA SOUTH,VIC,Southern
147836,6450,WINDABOUT,WA,Western
148112,2306,WINDALE,NSW,Eastern
147708,2528,WINDANG,NSW,Eastern
176,2320,WINDELLA,NSW,Eastern
148408,2580,WINDELLAMA,NSW,Eastern
29288,2800,WINDERA,NSW,Eastern
176,2321,WINDERMERE,NSW,Eastern
151512,7252,WINDERMERE,TAS,Southern
17316,3352,WINDERMERE,VIC,Southern
149528,2264,WINDERMERE PARK,NSW,Eastern
36356,2850,WINDEYER,NSW,Eastern
15076,2720,WINDOWIE,NSW,Eastern
149836,2795,WINDRADYNE,NSW,Eastern
147652,2756,WINDSOR,NSW,Eastern
147572,5501,WINDSOR,SA,Central
146588,3181,WINDSOR,VIC,Southern
147652,2756,WINDSOR DOWNS,NSW,Eastern
9996,5087,WINDSOR GARDENS,SA,Central
5020,2343,WINDY,NSW,Eastern
4240,6262,WINDY HARBOUR,WA,Western
148744,2829,WINGADEE,NSW,Eastern
11188,3891,WINGAN RIVER,VIC,Southern
151512,7255,WINGAROO,TAS,Southern
150272,3321,WINGEEL,VIC,Southern
6256,872,WINGELLINA,NT,Central
145288,2579,WINGELLO,NSW,Eastern
148808,2337,WINGEN,NSW,Eastern
4284,5013,WINGFIELD,SA,Central
149488,2429,WINGHAM,NSW,Eastern
149372,2631,WINIFRED,NSW,Eastern
148960,3477,WINJALLOK,VIC,Southern
145488,5343,WINKIE,SA,Central
151512,7275,WINKLEIGH,TAS,Southern
148300,3585,WINLATON,VIC,Southern
144488,2777,WINMALEE,NSW,Eastern
151512,7265,WINNALEAH,TAS,Southern
148300,3546,WINNAMBOOL,VIC,Southern
0,3304,WINNAP,VIC,Southern
4240,6255,WINNEJUP,WA,Western
147368,820,WINNELLIE,NT,Central
147368,821,WINNELLIE,NT,Central
147368,822,WINNELLIE,NT,Central
147368,906,WINNELLIE,NT,Central
147368,907,WINNELLIE,NT,Central
4152,3858,WINNINDOO,VIC,Southern
14444,5440,WINNININNIE,SA,Central
9996,5700,WINNINOWIE,SA,Central
149480,3281,WINSLOW,VIC,Southern
145332,2153,WINSTON HILLS,NSW,Eastern
9996,5713,WINTABATINYANA,SA,Central
17316,3358,WINTER VALLEY,VIC,Southern
151392,6150,WINTHROP,WA,Western
9996,5723,WINTINNA,SA,Central
151528,2344,WINTON,NSW,Eastern
149424,3673,WINTON,VIC,Southern
149424,3673,WINTON NORTH,VIC,Southern
144388,5570,WINULTA,SA,Central
26872,2640,WIRLINGA,NSW,Southern
11836,2849,WIRRABA,NSW,Eastern
0,5481,WIRRABARA,SA,Central
176,2420,WIRRAGULLA,NSW,Eastern
9996,5719,WIRRAMINNA,SA,Central
147720,3608,WIRRATE,VIC,Southern
9996,5730,WIRREALPA,SA,Central
147768,5267,WIRREGA,SA,Central
8452,2803,WIRRIMAH,NSW,Eastern
151468,2447,WIRRIMBI,NSW,Eastern
151400,5204,WIRRINA COVE,SA,Central
146012,2871,WIRRINYA,NSW,Eastern
31216,5661,WIRRULLA,SA,Central
151400,5223,WISANGER,SA,Central
11188,3885,WISELEIGH,VIC,Southern
149836,2795,WISEMANS CREEK,NSW,Eastern
147652,2775,WISEMANS FERRY,NSW,Eastern
147368,822,WISHART,NT,Central
146588,3189,WISHART,VIC,Southern
25900,5251,WISTOW,SA,Central
216352,6286,WITCHCLIFFE,WA,Western
9996,5731,WITCHELINA,SA,Central
9996,5432,WITCHITIE,SA,Central
31216,5671,WITERA,SA,Central
3796,6230,WITHERS,WA,Western
9996,5734,WITJIRA,SA,Central
57800,6751,WITTENOOM,WA,Western
147836,6447,WITTENOOM HILLS,WA,Western
11336,2582,MURRUMBATEMAN,NSW,Eastern
151672,3163,MURRUMBEENA,VIC,Southern
148808,2849,MURRUMBO,NSW,Eastern
149372,2630,MURRUMBUCCA,NSW,Eastern
8452,2587,MURRUMBURRAH,NSW,Eastern
147368,822,MURRUMUJUK,NT,Central
148808,2338,MURRURUNDI,NSW,Eastern
145488,5340,MURTHO,SA,Central
148960,3390,MURTOA,VIC,Southern
148808,2337,MURULLA,NSW,Eastern
148808,2333,MUSCLE CREEK,NSW,Eastern
149788,3461,MUSK,VIC,Southern
149788,3461,MUSK VALE,VIC,Southern
145568,3557,MUSKERRY,VIC,Southern
151512,7264,MUSSELROE BAY,TAS,Southern
151400,5221,MUSTON,SA,Central
148808,2333,MUSWELLBROOK,NSW,Eastern
148144,2880,MUTAWINTJI,NSW,Central
6256,872,MUTITJULU,NT,Central
14444,5440,MUTOOROO,SA,Central
15076,2722,MUTTAMA,NSW,Eastern
148300,3579,MYALL,VIC,Southern
148300,3533,MYALL,VIC,Southern
151528,2403,MYALL CREEK,NSW,Eastern
149488,2423,MYALL LAKE,NSW,Eastern
3060,2681,MYALL PARK,NSW,Eastern
149372,2630,MYALLA,NSW,Eastern
12560,7325,MYALLA,TAS,Southern
3796,6220,MYALUP,WA,Western
20968,3304,MYAMYN,VIC,Southern
149840,6207,MYARA,WA,Western
151392,6154,MYAREE,WA,Western
151392,6960,MYAREE BC,WA,Western
145568,3556,MYERS FLAT,VIC,Southern
20364,2454,MYLESTOM,NSW,Eastern
25900,5153,MYLOR,SA,Central
34544,2540,MYOLA,NSW,Eastern
145568,3551,MYOLA,VIC,Southern
149688,5611,MYOLA STATION,SA,Central
148388,5254,MYPOLONGA,SA,Central
151400,5202,MYPONGA,SA,Central
151400,5202,MYPONGA BEACH,SA,Central
11924,3341,MYRNIONG,VIC,Southern
149424,3732,MYRRHEE,VIC,Southern
151512,7259,MYRTLE BANK,TAS,Southern
31348,5064,MYRTLE BANK,SA,Central
145568,3551,MYRTLE CREEK,VIC,Southern
151412,2550,MYRTLE MOUNTAIN,NSW,Eastern
18728,2713,MYRTLE PARK,NSW,Southern
9996,5731,MYRTLE SPRINGS,SA,Central
4152,3851,MYRTLEBANK,VIC,Southern
23160,3737,MYRTLEFORD,VIC,Southern
23160,3736,MYRTLEFORD,VIC,Southern
148408,2580,MYRTLEVILLE,NSW,Eastern
147836,6450,MYRUP,WA,Western
145568,3518,MYSIA,VIC,Southern
151412,2546,MYSTERY BAY,NSW,Eastern
148300,3579,MYSTIC PARK,VIC,Southern
149528,2264,MYUNA BAY,NSW,Eastern
140272,3641,MYWEE,VIC,Southern
12560,7330,NABAGEENA,TAS,Southern
27328,6532,NABAWA,WA,Western
149488,2312,NABIAC,NSW,Eastern
151512,7260,NABOWLA,TAS,Southern
14444,5440,NACKARA,SA,Central
0,2551,NADGEE,NSW,Eastern
31216,5690,NADIA,SA,Central
147720,3608,NAGAMBIE,VIC,Southern
9540,5354,NAIDIA,SA,Central
9996,5083,NAILSWORTH,SA,Central
36268,5360,NAIN,SA,Central
146008,6350,NAIRIBIN,WA,Western
25900,5252,NAIRNE,SA,Central
147368,810,NAKARA,NT,Central
150272,3249,NALANGIL,VIC,Southern
149424,3646,NALINGA,VIC,Southern
150380,6485,NALKAIN,WA,Western
148388,5255,NALPA,SA,Central
144388,5558,NALYAPPA,SA,Central
149208,6338,NALYERLUP,WA,Western
6256,872,NAMATJIRA,NT,Central
204896,6512,NAMBAN,WA,Western
149840,6207,NAMBEELUP,WA,Western
4152,3847,NAMBROK,VIC,Southern
20364,2448,NAMBUCCA HEADS,NSW,Eastern
204896,6521,NAMBUNG,WA,Western
151528,2346,NAMOI RIVER,NSW,Eastern
20364,2450,NANA GLEN,NSW,Eastern
149208,6330,NANARUP,WA,Western
31216,5690,NANBONA,SA,Central
148300,3533,NANDALY,VIC,Southern
148044,6537,NANGA,WA,Western
204748,6215,NANGA BROOK,WA,Western
2236,3781,NANGANA,VIC,Southern
24752,3312,NANGEELA,VIC,Central
150380,6414,NANGEENAN,WA,Western
27328,6522,NANGETTY,WA,Western
15076,2720,RED HILL,NSW,Eastern
146912,2824,RED HILL,NSW,Eastern
149104,3937,RED HILL,VIC,Southern
149848,6056,RED HILL,WA,Western
149104,3937,RED HILL SOUTH,VIC,Southern
12560,7304,RED HILLS,TAS,Southern
145568,3371,RED LION,VIC,Southern
151528,2370,RED RANGE,NSW,Eastern
20364,2456,RED ROCK,NSW,Eastern
34544,2577,RED ROCKS,NSW,Eastern
17316,3350,REDAN,VIC,Southern
33572,2446,REDBANK,NSW,Eastern
145568,3477,REDBANK,VIC,Southern
57800,6721,REDBANK,WA,Western
147572,5502,REDBANKS,SA,Central
8820,2330,REDBOURNBERRY,NSW,Eastern
147720,3523,REDCASTLE,VIC,Southern
23896,6104,REDCLIFFE,WA,Western
151528,2370,REDDESTONE,NSW,Eastern
149788,3444,REDESDALE,VIC,Southern
149700,2016,REDFERN,NSW,Eastern
216352,6286,REDGATE,WA,Western
148112,2290,REDHEAD,NSW,Eastern
147968,5521,REDHILL,SA,Central
26872,2646,REDLANDS,NSW,Southern
149208,6327,REDMOND,WA,Western
149208,6327,REDMOND WEST,WA,Western
12560,7330,REDPA,TAS,Southern
9996,5097,REDWOOD PARK,SA,Central
27328,6640,REEDY,WA,Western
8820,2330,REEDY CREEK,NSW,Eastern
36356,2849,REEDY CREEK,NSW,Eastern
147720,3658,REEDY CREEK,VIC,Southern
147768,5275,REEDY CREEK,SA,Central
5344,3395,REEDY DAM,VIC,Southern
11188,3895,REEDY FLAT,VIC,Southern
148300,3579,REEDY LAKE,VIC,Southern
151512,7304,REEDY MARSH,TAS,Southern
151412,2550,REEDY SWAMP,NSW,Eastern
9172,2666,REEFTON,NSW,Eastern
148024,3799,REEFTON,VIC,Southern
12560,7256,REEKARA,TAS,Southern
147572,5502,REEVES PLAINS,SA,Central
204896,6507,REGANS FORD,WA,Western
9996,5010,REGENCY PARK,SA,Central
9996,5942,REGENCY PARK,SA,Central
149296,3072,REGENT WEST,VIC,Southern
27004,2143,REGENTS PARK,NSW,Eastern
27004,2143,REGENTS PARK DC,NSW,Eastern
144488,2745,REGENTVILLE,NSW,Eastern
26460,2612,REID,ACT,Eastern
147572,5118,REID,SA,Central
8452,2586,REIDS FLAT,NSW,Eastern
26460,2622,REIDSDALE,NSW,Eastern
216352,6280,REINSCOURT,WA,Western
151512,7258,RELBIA,TAS,Southern
4784,6472,REMLAP,WA,Western
17404,5280,RENDELSHAM,SA,Central
12560,7469,RENISON BELL,TAS,Southern
145488,5341,RENMARK,SA,Central
145488,5341,RENMARK NORTH,SA,Central
145488,5341,RENMARK SOUTH,SA,Central
145488,5341,RENMARK WEST,SA,Central
151516,862,RENNER SPRINGS,NT,Central
26872,2646,RENNIE,NSW,Southern
15076,2722,RENO,NSW,Eastern
9996,5008,RENOWN PARK,SA,Central
145288,2575,RENWICK,NSW,Eastern
20364,2454,REPTON,NSW,Eastern
150524,3095,RESEARCH,VIC,Southern
23896,6076,RESERVOIR,WA,Western
149296,3073,RESERVOIR,VIC,Southern
151528,2355,RETREAT,NSW,Eastern
151512,7254,RETREAT,TAS,Southern
151676,2212,REVESBY,NSW,Eastern
151676,2212,REVESBY HEIGHTS,NSW,Eastern
151676,2212,REVESBY NORTH,NSW,Eastern
4152,3858,REYNARD,VIC,Southern
4284,5161,REYNELLA,SA,Central
4284,5161,REYNELLA EAST,SA,Central
151512,7304,REYNOLDS NECK,TAS,Southern
57844,7190,RHEBAN,TAS,Southern
145568,3517,RHEOLA,VIC,Southern
149372,2630,RHINE FALLS,NSW,Eastern
27004,2138,RHODES,NSW,Eastern
150676,3923,RHYLL,VIC,Southern
148960,3377,RHYMNEY,VIC,Southern
57844,7120,RHYNDASTON,TAS,Southern
147968,5412,RHYNIE,SA,Central
148960,3385,RIACHELLA,VIC,Southern
12560,7316,RIANA,TAS,Southern
148960,3480,RICH AVON,VIC,Southern
148960,3480,RICH AVON EAST,VIC,Southern
148744,2830,TERRAMUNGAMINE,NSW,Eastern
145568,3525,TERRAPPEE,VIC,Southern
149488,2422,TERREEL,NSW,Eastern
148168,2084,TERREY HILLS,NSW,Eastern
149624,3575,TERRICK TERRICK,VIC,Southern
149624,3573,TERRICK TERRICK EAST,VIC,Southern
6492,2260,TERRIGAL,NSW,Eastern
150272,3260,TESBURY,VIC,Southern
148996,3821,TETOORA ROAD,VIC,Southern
20364,2449,TEWINGA,NSW,Eastern
12560,7321,TEWKESBURY,TAS,Southern
151528,2350,THALGARRAH,NSW,Eastern
5344,3527,THALIA,VIC,Southern
150728,3825,THALLOO,VIC,Southern
147368,822,THAMARRURR,NT,Central
3060,2680,THARBOGANG,NSW,Eastern
149992,2620,THARWA,ACT,Eastern
149992,2620,THE ANGLE,NSW,Eastern
151528,2365,THE BASIN,NSW,Eastern
148716,3154,THE BASIN,VIC,Southern
149488,2429,THE BIGHT,NSW,Eastern
176,2425,THE BRANCH,NSW,Eastern
149372,2630,THE BROTHERS,NSW,Eastern
149480,3268,THE COVE,VIC,Southern
144488,2758,THE DEVILS WILDERNESS,NSW,Eastern
6492,2261,THE ENTRANCE,NSW,Eastern
6492,2261,THE ENTRANCE NORTH,NSW,Eastern
6256,870,THE GAP,NT,Central
9172,2650,THE GAP,NSW,Eastern
147768,5271,THE GAP,SA,Central
147368,820,THE GARDENS,NT,Central
151512,7216,THE GARDENS,TAS,Southern
150676,3984,THE GURDIES,VIC,Southern
33572,2444,THE HATCH,NSW,Eastern
4152,3851,THE HEART,VIC,Southern
148112,2300,THE HILL,NSW,Eastern
4152,3851,THE HONEYSUCKLES,VIC,Southern
148112,2291,THE JUNCTION,NSW,Eastern
149836,2795,THE LAGOON,NSW,Eastern
149848,6556,THE LAKES,WA,Western
17272,2831,THE MARRA,NSW,Eastern
149836,2787,THE MEADOWS,NSW,Eastern
147368,820,THE NARROWS,NT,Central
16816,2570,THE OAKS,NSW,Eastern
148716,3792,THE PATCH,VIC,Southern
18684,2388,THE PILLIGA,NSW,Eastern
144388,5577,THE PINES,SA,Central
3796,6237,THE PLAINS,WA,Western
147828,2769,THE PONDS,NSW,Eastern
4284,5172,THE RANGE,SA,Central
149992,2620,THE RIDGEWAY,NSW,Eastern
9172,2655,THE ROCK,NSW,Eastern
149700,2000,THE ROCKS,NSW,Eastern
149836,2795,THE ROCKS,NSW,Eastern
149480,3265,THE SISTERS,VIC,Southern
147652,2754,THE SLOPES,NSW,Eastern
151392,6167,THE SPECTACLES,WA,Western
27004,2006,THE UNIVERSITY OF SYDNEY,NSW,Eastern
149848,6069,THE VINES,WA,Western
4284,5031,THEBARTON,SA,Central
149992,2905,THEODORE,ACT,Eastern
151468,2440,WITTITRIN,NSW,Eastern
12560,7320,WIVENHOE,TAS,Southern
26460,2606,WODEN,ACT,Eastern
26872,3690,WODONGA,VIC,Southern
26872,3689,WODONGA,VIC,Southern
26872,3691,WODONGA FORWARD,VIC,Southern
26872,3690,WODONGA PLAZA,VIC,Southern
151412,2550,WOG WOG,NSW,Eastern
26460,2622,WOG WOG,NSW,Eastern
146008,6370,WOGOLIN,WA,Western
3796,6221,WOKALUP,WA,Western
149488,2422,WOKO,NSW,Eastern
144388,5520,WOKURNA,SA,Central
11836,2790,WOLGAN VALLEY,NSW,Eastern
11836,2790,WOLLANGAMBE,NSW,Eastern
36356,2850,WOLLAR,NSW,Eastern
11836,2330,WOLLEMI,NSW,Eastern
149296,3750,WOLLERT,VIC,Southern
35236,2205,WOLLI CREEK,NSW,Eastern
148408,2581,WOLLOGORANG,NSW,Eastern
144368,2325,WOLLOMBI,NSW,Eastern
151528,2350,WOLLOMOMBI,NSW,Eastern
147708,2500,WOLLONGONG,NSW,Eastern
147708,2520,WOLLONGONG,NSW,Eastern
147708,2500,WOLLONGONG DC,NSW,Eastern
147708,2500,WOLLONGONG WEST,NSW,Eastern
149088,2065,WOLLSTONECRAFT,NSW,Eastern
34544,2540,WOLLUMBOOLA,NSW,Eastern
151528,2354,WOLLUN,NSW,Eastern
147768,5269,WOLSELEY,SA,Central
151412,2550,WOLUMLA,NSW,Eastern
27328,6519,WOMARDEN,WA,Western
147708,2515,WOMBARRA,NSW,Eastern
8452,2587,WOMBAT,NSW,Eastern
11188,3888,WOMBAT CREEK,VIC,Southern
9540,5320,WOMBATS REST,SA,Central
148960,3409,WOMBELANO,VIC,Southern
148408,2580,WOMBEYAN CAVES,NSW,Eastern
149624,2731,WOMBOOTA,NSW,Southern
147652,2756,WOMERAH,NSW,Eastern
14444,5440,WOMPINIE,SA,Central
4152,3971,WON WRON,VIC,Southern
0,2551,WONBOYN,NSW,Eastern
0,2551,WONBOYN LAKE,NSW,Eastern
0,2551,WONBOYN NORTH,NSW,Eastern
6492,2256,WONDABYNE,NSW,Eastern
15076,2729,WONDALGA,NSW,Eastern
4152,3960,WONGA,VIC,Southern
2236,3115,WONGA PARK,VIC,Southern
150380,6401,WONGAMINE,WA,Western
4784,6603,WONGAN HILLS,WA,Western
148744,2831,WONGARBON,NSW,Eastern
150272,3234,WONGARRA,VIC,Southern
147708,2530,WONGAWILLI,NSW,Eastern
151528,2346,WONGO CREEK,NSW,Eastern
27328,6630,WONGOONDY,WA,Western
148388,5238,WONGULLA,SA,Central
4152,3862,WONGUNGARRA,VIC,Southern
151528,2350,WONGWIBINDA,NSW,Eastern
0,5481,WONGYARRA,SA,Central
14444,5419,WONNA,SA,Central
23160,3737,WONNANGATTA,VIC,Southern
216352,6280,WONNERUP,WA,Western
150676,3995,WONTHAGGI,VIC,Southern
27328,6530,WONTHELLA,WA,Western
145488,5340,WONUARRA,SA,Central
148960,3401,WONWONDAH,VIC,Southern
4152,3962,WONYIP,VIC,Southern
148300,3596,WOOD WOOD,VIC,Southern
146008,6316,WOODANILLING,WA,Western
176,2322,WOODBERRY,NSW,Eastern
16816,2560,WOODBINE,NSW,Eastern
57844,7162,WOODBRIDGE,TAS,Southern
149848,6056,WOODBRIDGE,WA,Western
34544,2538,WOODBURN,NSW,Eastern
57844,7120,WOODBURY,TAS,Southern
25900,5255,WOODCHESTER,SA,Central
147828,2767,WOODCROFT,NSW,Eastern
4284,5162,WOODCROFT,SA,Central
149788,3442,WOODEND,VIC,Southern
149788,3442,WOODEND NORTH,VIC,Southern
149424,3715,WOODFIELD,VIC,Southern
144488,2778,WOODFORD,NSW,Eastern
149480,3281,WOODFORD,VIC,Southern
4284,5072,WOODFORDE,SA,Central
11188,3875,WOODGLEN,VIC,Southern
34544,2535,WOODHILL,NSW,Eastern
151556,3494,NANGILOC,VIC,Central
151400,5210,NANGKITA,SA,Central
15076,2722,NANGUS,NSW,Eastern
24752,5277,NANGWARRY,SA,Central
11336,2582,NANIMA,NSW,Eastern
149624,3561,NANNEELLA,VIC,Southern
216352,6275,NANNUP,WA,Western
27328,6532,NANSON,WA,Western
147968,5550,NANTAWARRA,SA,Central
57800,6751,NANUTARRA,WA,Western
4152,3860,NAP NAP MARRA,VIC,Southern
149208,6330,NAPIER,WA,Western
346552,2379,NAPIER LANE,NSW,Eastern
149836,2795,NAPOLEON REEF,NSW,Eastern
17316,3352,NAPOLEONS,VIC,Southern
0,5540,NAPPERBY,SA,Central
6256,872,NAPPERBY STATION,NT,Central
204792,3812,NAR NAR GOON,VIC,Southern
204792,3812,NAR NAR GOON NORTH,VIC,Southern
12560,7256,NARACOOPA,TAS,Southern
147768,5271,NARACOORTE,SA,Central
15724,2669,NARADHAN,NSW,Eastern
27328,6532,NARALING,WA,Western
6492,2250,NARARA,NSW,Eastern
148024,3778,NARBETHONG,VIC,Southern
20968,3293,NAREEB,VIC,Southern
20968,3315,NAREEN,VIC,Southern
145568,3525,NAREEWILLOCK,VIC,Southern
16816,2567,NARELLAN,NSW,Eastern
16816,2567,NARELLAN DC,NSW,Eastern
16816,2567,NARELLAN VALE,NSW,Eastern
150380,6369,NAREMBEEN,WA,Western
149088,2065,NAREMBURN,NSW,Eastern
26872,3707,NARIEL VALLEY,VIC,Southern
140272,3636,NARING,VIC,Southern
149480,3277,NARINGAL,VIC,Southern
149480,3277,NARINGAL EAST,VIC,Southern
9996,5655,NARLABY,SA,Central
27328,6532,NARNGULU,WA,Western
149480,3266,NAROGHID,VIC,Southern
144368,2325,NARONE CREEK,NSW,Eastern
150572,2546,NAROOMA,NSW,Eastern
27328,6532,NARRA TARRA,WA,Western
0,2551,NARRABARBA,NSW,Eastern
148168,2101,NARRABEEN,NSW,Eastern
18684,2390,NARRABRI,NSW,Eastern
18684,2390,NARRABRI WEST,NSW,Eastern
26460,2604,NARRABUNDAH,ACT,Eastern
9172,2666,NARRABURRA,NSW,Eastern
150728,3824,NARRACAN,VIC,Southern
150380,6302,NARRALOGGAN,WA,Western
0,2839,NARRAN LAKE,NSW,Eastern
0,2700,NARRANDERA,NSW,Eastern
11336,2582,NARRANGULLEN,NSW,Eastern
5344,3483,NARRAPORT,VIC,Southern
20968,3293,NARRAPUMELAP SOUTH,VIC,Southern
148408,2583,NARRAWA,NSW,Eastern
34544,2539,NARRAWALLEE,NSW,Eastern
148168,2099,NARRAWEENA,NSW,Eastern
0,3285,NARRAWONG,VIC,Southern
204792,3805,NARRE WARREN,VIC,Southern
204792,3804,NARRE WARREN EAST,VIC,Southern
204792,3804,NARRE WARREN NORTH,VIC,Southern
204792,3805,NARRE WARREN SOUTH,VIC,Southern
14444,5523,NARRIDY,SA,Central
149208,6326,NARRIKUP,WA,Western
9996,5730,NARRINA,SA,Central
146008,6312,NARROGIN,WA,Western
146008,6312,NARROGIN VALLEY,WA,Western
148744,2821,NARROMINE,NSW,Eastern
148300,3597,NARRUNG,VIC,Southern
148388,5259,NARRUNG,SA,Central
147608,2209,NARWEE,NSW,Eastern
29288,2800,NASHDALE,NSW,Eastern
14796,3638,NATHALIA,VIC,Southern
148960,3409,NATIMUK,VIC,Southern
57844,7140,NATIONAL PARK,TAS,Southern
12560,7321,NATONE,TAS,Southern
16816,2570,NATTAI,NSW,Eastern
145568,3465,NATTE YALLOCK,VIC,Southern
216352,6281,NATURALISTE,WA,Western
148388,5259,NATURI,SA,Central
148300,3597,NATYA,VIC,Southern
147368,822,NAUIYU,NT,Central
151392,6165,NAVAL BASE,WA,Western
147968,5412,NAVAN,SA,Central
148960,3384,NAVARRE,VIC,Southern
17316,3352,NAVIGATORS,VIC,Southern
148996,3832,NAYOOK,VIC,Southern
24856,6440,NEALE,WA,Western
36268,5374,NEALES FLAT,SA,Central
144368,2326,NEATH,NSW,Eastern
148744,2829,NEBEA,NSW,Eastern
9996,5495,NECTAR BROOK,SA,Central
150268,6009,NEDLANDS,WA,Western
150268,6907,NEDLANDS,WA,Western
150268,6909,NEDLANDS,WA,Western
150268,6009,NEDLANDS DC,WA,Western
151556,3496,NEDS CORNER,VIC,Central
149208,6336,NEEDILUP,WA,Western
12560,7304,NEEDLES,TAS,Southern
146008,6353,NEENDALING,WA,Western
145952,6031,NEERABUP,WA,Western
148960,3480,RICH AVON WEST,VIC,Southern
149992,2905,RICHARDSON,ACT,Eastern
148408,2580,RICHLANDS,NSW,Eastern
147652,2753,RICHMOND,NSW,Eastern
57844,7025,RICHMOND,TAS,Southern
4284,5033,RICHMOND,SA,Central
150524,3121,RICHMOND,VIC,Southern
150524,3121,RICHMOND EAST,VIC,Southern
147652,2753,RICHMOND LOWLANDS,NSW,Eastern
150524,3121,RICHMOND NORTH,VIC,Southern
145568,3518,RICHMOND PLAINS,VIC,Southern
150524,3121,RICHMOND SOUTH,VIC,Southern
144368,2323,RICHMOND VALE,NSW,Eastern
149788,3431,RIDDELLS CREEK,VIC,Southern
9996,5097,RIDGEHAVEN,SA,Central
57844,7054,RIDGEWAY,TAS,Southern
145952,6030,RIDGEWOOD,WA,Western
12560,7321,RIDGLEY,TAS,Southern
9996,5008,RIDLEYTON,SA,Central
147716,3666,RIGGS CREEK,VIC,Southern
151512,7263,RINGAROOMA,TAS,Southern
4240,6258,RINGBARK,WA,Western
216632,3134,RINGWOOD,VIC,Southern
26872,2646,RINGWOOD,NSW,Southern
216632,3135,RINGWOOD EAST,VIC,Southern
216632,3134,RINGWOOD NORTH,VIC,Southern
148996,3818,RIPPLEBROOK,VIC,Southern
146268,3215,RIPPLESIDE,VIC,Southern
146588,3185,RIPPONLEA,VIC,Southern
57844,7017,RISDON,TAS,Southern
0,5540,RISDON PARK,SA,Central
0,5540,RISDON PARK SOUTH,SA,Central
57844,7016,RISDON VALE,TAS,Southern
148388,5253,RIVERGLADES,SA,Central
148388,5253,RIVERGLEN,SA,Central
0,2678,RIVERINA MC,NSW,Eastern
36356,2850,RIVERLEA,NSW,Eastern
33572,2444,RIVERSIDE,NSW,Eastern
151512,7250,RIVERSIDE,TAS,Southern
148960,3401,RIVERSIDE,VIC,Southern
4152,3860,RIVERSLEA,VIC,Southern
147652,2765,RIVERSTONE,NSW,Eastern
151528,4385,RIVERTON,QLD,Eastern
147968,5412,RIVERTON,SA,Central
149840,6148,RIVERTON,WA,Western
23896,6103,RIVERVALE,WA,Western
149088,2066,RIVERVIEW,NSW,Eastern
147608,2210,RIVERWOOD,NSW,Eastern
26460,2611,RIVETT,ACT,Eastern
8820,2330,RIXS CREEK,NSW,Eastern
151528,2360,ROB ROY,NSW,Eastern
17404,5276,ROBE,SA,Central
145288,2577,ROBERTSON,NSW,Eastern
4152,3971,ROBERTSONS BEACH,VIC,Southern
147968,5381,ROBERTSTOWN,SA,Central
151512,7275,ROBIGANA,TAS,Southern
147368,822,ROBIN FALLS,NT,Central
149836,2795,ROBIN HILL,NSW,Eastern
149208,6330,ROBINSON,WA,Western
31024,3019,ROBINSON,VIC,Southern
151516,852,ROBINSON RIVER,NT,Central
151556,3549,ROBINVALE,VIC,Central
151556,3549,ROBINVALE IRRIGATION DISTRICT SECTION B,VIC,Central
151556,3549,ROBINVALE IRRIGATION DISTRICT SECTION C,VIC,Central
151556,3549,ROBINVALE IRRIGATION DISTRICT SECTION D,VIC,Central
151556,3549,ROBINVALE IRRIGATION DISTRICT SECTION E,VIC,Central
151512,7248,ROCHERLEA,TAS,Southern
57844,7170,ROCHES BEACH,TAS,Southern
149624,3561,ROCHESTER,VIC,Southern
147968,5464,ROCHESTER,SA,Central
149788,3442,ROCHFORD,VIC,Southern
149372,2630,ROCK FLAT,NSW,Eastern
149836,2795,ROCK FOREST,NSW,Eastern
